User_ID,Calories
17207496,212.52
18317261,130.515
10072185,80.85
16898284,281.82
17962770,4.62
11622760,153.615
14967200,150.15
11696730,18.48
19993026,58.905
13476871,265.65
14863815,45.045
10758572,34.65
15583353,161.7
12030953,95.865
16325118,158.235
12015728,55.44
19718404,128.205
13479905,86.625
11498661,10.395
18345317,5.775
11193508,11.55
15139228,204.435
18338594,45.045
14807238,10.395
14039240,192.885
15443240,262.185
11074814,83.16
12145768,229.845
14193898,12.705
13370901,46.2
10188164,72.765
19714157,107.415
11081759,153.615
17970172,185.955
19212878,109.725
15163838,151.305
19312304,199.815
18576735,27.72
14267539,23.1
16417729,182.49
15421090,161.7
11011758,56.595
19035318,225.225
14391718,88.935
13327254,199.815
19238899,12.705
19341618,90.09
12797760,120.12
17847288,174.405
16778352,61.215
14472022,117.81
17670151,27.72
19387889,23.1
17300396,116.655
11715588,162.855
18262263,88.935
14364286,136.29
15110569,118.965
18220696,160.545
15343923,18.48
17660511,43.89
18203533,263.34
11715187,187.11
15256186,8.085
16571009,154.77
18998025,98.175
18812786,90.09
19207763,47.355
13335632,206.745
12129622,97.02
13637896,147.84
19078577,75.075
14601630,48.51
16282341,135.135
14353475,158.235
10487244,218.295
13761848,41.58
17647344,150.15
19206216,78.54
13681264,63.525
19460138,189.42
12404900,38.115
16442069,211.365
17608506,45.045
14688063,88.935
19409468,64.68
17798572,20.79
12190043,84.315
11269455,159.39
13724347,135.135
16555457,180.18
16884641,88.935
10752983,143.22
14228752,174.405
12817999,66.99
16499746,62.37
13736809,153.615
11132839,8.085
13226083,157.08
16897568,66.99
18167168,183.645
16648756,180.18
19512929,84.315
11311166,179.025
19798030,128.205
15185685,26.565
17227464,11.55
11434854,72.765
19875849,15.015
15791396,34.65
18794890,69.3
16654543,144.375
14758258,217.14
17463865,57.75
11666388,203.28
16722883,66.99
18276346,103.95
11852308,98.175
14131145,17.325
13233305,62.37
13896266,39.27
13657808,132.825
11601952,45.045
11218653,113.19
14341523,83.16
11685062,226.38
17532051,133.98
18766363,69.3
11432055,182.49
16785355,257.565
14032506,69.3
10855360,105.105
10041182,9.24
11029659,195.195
16150645,209.055
13563201,90.09
17076325,222.915
12595716,19.635
12756695,121.275
11951461,195.195
15209097,170.94
12292817,20.79
15443970,84.315
11390260,21.945
11677362,221.76
17772998,69.3
12302799,99.33
14906539,185.955
12961530,179.025
10902092,49.665
16933823,125.895
14488616,54.285
13684439,189.42
16030251,71.61
19377162,162.855
10212268,56.595
14719461,50.82
16551520,61.215
17756409,54.285
18332289,32.34
18561892,204.435
16368768,4.62
14155645,65.835
10584576,82.005
18294489,181.335
18939429,155.925
17946518,211.365
18692262,105.105
19385622,115.5
18305966,25.41
11585443,124.74
18799994,26.565
19165109,113.19
17433265,15.015
16205704,155.925
19558663,42.735
10823777,66.99
16062013,80.85
18807356,205.59
13900047,45.045
15152578,5.775
13911802,33.495
17969503,182.49
19844786,123.585
13166805,139.755
10683484,122.43
10915031,129.36
14596501,47.355
17071307,197.505
12397254,32.34
17151775,43.89
14932098,105.105
11419512,86.625
11083038,9.24
12027990,191.73
17110809,136.29
12878524,62.37
14950375,164.01
19032967,15.015
18192260,49.665
11914274,61.215
10834679,12.705
17692087,284.13
14679831,197.505
19996063,175.56
16535127,274.89
10606273,8.085
16706074,197.505
17461047,71.61
13602633,173.25
16421984,3.465
17693079,76.23
13865558,189.42
10590077,240.24
11778430,101.64
17646167,175.56
19684608,42.735
10856453,147.84
11471355,26.565
14143649,92.4
11680981,48.51
11600683,16.17
15842726,212.52
13545390,113.19
17034076,55.44
15935038,183.645
10865090,114.345
11328082,161.7
12734129,158.235
10732268,148.995
13389753,214.83
11436090,124.74
13407400,70.455
14231045,107.415
10935124,40.425
12102225,94.71
17793281,85.47
10577200,18.48
13128454,49.665
19738322,15.015
16346201,217.14
10823725,109.725
11785699,18.48
10864947,8.085
11898514,132.825
14641245,117.81
17312605,8.085
12102333,58.905
17144204,48.51
15354306,70.455
15767740,112.035
15463973,3.465
19285675,131.67
17762006,8.085
10301184,115.5
18248059,32.34
10107692,84.315
10509588,19.635
11706623,50.82
14498208,175.56
18293520,144.375
13674642,202.125
19260136,194.04
18597634,140.91
14665453,61.215
15370853,80.85
11810121,32.34
19159946,54.285
19816357,27.72
10779413,225.225
15629105,215.985
14865790,209.055
10510710,180.18
14217727,145.53
15947177,32.34
10918735,12.705
15085349,3.465
11732415,143.22
11321850,176.715
14582033,8.085
18395627,214.83
15669337,70.455
16239426,153.615
14254415,210.21
10587535,95.865
15082070,62.37
12811292,169.785
19467880,164.01
10201619,87.78
11133815,84.315
14135627,168.63
17489844,162.855
14399506,296.835
17190515,61.215
16064263,19.635
16447720,80.85
13811314,190.575
19149823,133.98
16710861,48.51
16453527,43.89
15619276,180.18
19557593,38.115
17276463,144.375
10693772,13.86
15402776,198.66
11849201,161.7
10817414,85.47
12546389,99.33
12037794,161.7
14785428,39.27
13137424,73.92
13361196,85.47
18434125,168.63
12451657,88.935
12296171,179.025
13902207,105.105
12936477,146.685
18181134,16.17
15953045,108.57
15280775,66.99
12477808,30.03
15190552,26.565
17295669,150.15
16158469,122.43
16292172,129.36
16183479,65.835
16148770,23.1
12076436,110.88
16415225,157.08
10227127,30.03
12563494,16.17
14699884,172.095
14685737,26.565
16283239,129.36
19058003,139.755
12678061,15.015
13085698,83.16
15776062,140.91
12372746,61.215
19866745,210.21
12129721,107.415
14192326,35.805
19917515,75.075
13801578,42.735
16214662,144.375
15237862,197.505
19079605,110.88
11960332,169.785
10430500,20.79
15340495,157.08
17352471,54.285
11198823,181.335
16627647,62.37
15727592,214.83
18718920,157.08
14660676,19.635
18510605,15.015
16186723,19.635
18789216,13.86
11464905,5.775
18819274,144.375
13954315,64.68
16060578,169.785
10526924,162.855
19570514,109.725
12212390,101.64
17540899,47.355
17922507,129.36
19367182,127.05
19325095,200.97
12137980,202.125
15273544,91.245
11297448,116.655
12576904,161.7
17148010,13.86
12683815,41.58
15130072,185.955
16614077,212.52
11608476,209.055
19105462,211.365
15613086,146.685
17367030,61.215
12079044,11.55
11988403,173.25
10243918,32.34
16072234,10.395
18836258,121.275
18355524,10.395
11045810,71.61
11009203,65.835
13787129,122.43
11351296,115.5
17498795,94.71
11965755,24.255
14654679,264.495
15885735,103.95
16590680,3.465
16185766,122.43
18484036,98.175
14514827,106.26
10840577,197.505
14747815,33.495
11727872,220.605
17094041,117.81
14783606,27.72
11890446,57.75
17338539,168.63
10126521,12.705
16768226,21.945
11068378,42.735
14663929,32.34
15537965,51.975
16639713,114.345
19413131,150.15
12334873,12.705
16318598,105.105
15408703,25.41
13430155,75.075
11773824,131.67
15032068,5.775
17236244,64.68
19314856,146.685
19978901,15.015
17635362,300.3
14959313,6.93
13256569,76.23
16109389,109.725
12121015,160.545
15081483,76.23
10174029,220.605
19181116,79.695
14685327,250.635
10428208,90.09
17298747,207.9
10364778,176.715
19137873,27.72
19873655,75.075
13123941,34.65
13435615,154.77
14496194,109.725
15529636,84.315
11960136,24.255
19459600,211.365
17114577,135.135
17585464,151.305
13034064,64.68
15791476,48.51
18661654,191.73
13235889,21.945
12872686,72.765
14507249,34.65
16681452,11.55
13558123,83.16
13139658,162.855
13072974,145.53
14335458,85.47
12451639,105.105
12742661,229.845
19370756,90.09
18860167,32.34
16723901,60.06
11379220,58.905
11877586,3.465
11378149,181.335
12488225,200.97
12051718,2.31
11025836,138.6
11936405,11.55
17839214,76.23
13504699,128.205
19802483,122.43
15690285,176.715
12939402,108.57
17677321,69.3
14270825,36.96
12706483,152.46
14564528,65.835
16262909,30.03
11251821,42.735
11801514,112.035
16187828,101.64
16004941,147.84
15395918,198.66
16473518,73.92
12386095,168.63
16002371,125.895
19743095,87.78
15752262,211.365
17650066,172.095
16977964,203.28
15848505,231
19660801,31.185
19669914,25.41
10816626,99.33
18455696,50.82
11427814,28.875
18758816,64.68
16606738,84.315
13433795,153.615
16991521,26.565
11574795,80.85
18218355,135.135
15397568,23.1
15650804,221.76
15620456,220.605
19756953,114.345
18078275,237.93
11664944,127.05
19375141,179.025
11706021,92.4
11218506,161.7
16840126,21.945
17825244,340.725
15852013,69.3
12020677,113.19
12239606,248.325
12329594,169.785
16823412,138.6
15062817,72.765
13277223,71.61
17094094,165.165
19222525,199.815
17204407,262.185
18718338,12.705
15118662,4.62
10370812,91.245
13061946,63.525
19608093,62.37
12348096,18.48
13326376,83.16
15526188,15.015
13904930,160.545
17211445,42.735
16893999,101.64
12348364,8.085
11586146,180.18
14352945,202.125
19149514,161.7
19450091,63.525
19089595,3.465
16498944,107.415
19111689,30.03
11864438,42.735
18373224,114.345
18492508,164.01
17582995,204.435
11811625,46.2
13027111,30.03
11297752,35.805
17107035,138.6
17103446,25.41
14626571,150.15
17111333,168.63
19194028,100.485
11508773,69.3
15030497,4.62
18435723,57.75
10137959,71.61
16705862,185.955
19246060,65.835
18975061,76.23
15902380,71.61
14575693,51.975
13361748,166.32
16344308,127.05
19946953,50.82
14509148,17.325
19241477,154.77
15672175,190.575
16666527,51.975
18172695,167.475
14474752,19.635
18541041,83.16
13967751,251.79
15146784,206.745
17003411,63.525
14289807,210.21
11549984,36.96
15864536,71.61
13790993,123.585
12499028,79.695
13423810,9.24
15348646,116.655
13925975,53.13
12382002,280.665
15025927,231
14815315,187.11
10177894,6.93
13698618,155.925
16772615,58.905
14948683,3.465
12751836,189.42
19015743,93.555
10165882,61.215
12197927,124.74
10380992,179.025
16110224,15.015
15770448,140.91
14047347,146.685
12329819,152.46
19823260,93.555
15600237,205.59
11540058,155.925
11677333,154.77
11153847,211.365
11190875,323.4
17951993,123.585
16772677,139.755
15858398,83.16
12169308,143.22
14069307,221.76
19109810,192.885
19245090,118.965
12736596,69.3
12079891,68.145
11834679,106.26
17964265,43.89
14701127,241.395
15955077,228.69
14070739,124.74
18360308,187.11
17453918,24.255
14397689,30.03
10083493,61.215
18992142,167.475
13251563,181.335
16145672,213.675
12941537,122.43
10832385,4.62
17811884,132.825
10153480,53.13
10204765,139.755
17146058,124.74
12437385,151.305
12399826,63.525
16137146,17.325
12377264,71.61
14734204,211.365
19643634,182.49
19981385,84.315
17643401,77.385
13577418,32.34
17494080,10.395
17007545,120.12
14160108,263.34
14674348,24.255
17667877,79.695
19937105,120.12
17035813,187.11
10387101,90.09
15775471,30.03
11097094,132.825
11158504,169.785
12617185,41.58
13124424,98.175
16710726,70.455
19326195,109.725
19945874,158.235
15580882,206.745
13316533,12.705
10431709,21.945
16488801,173.25
12052844,147.84
19948051,286.44
12436331,39.27
19542706,185.955
11435096,41.58
16069588,75.075
11403023,194.04
17703398,102.795
18142487,133.98
16699098,32.34
19569081,28.875
19700195,91.245
10299836,83.16
10008086,148.995
14964864,42.735
17993246,63.525
10578169,73.92
10383107,38.115
19390081,135.135
15634803,8.085
10259305,168.63
18137480,131.67
10578173,55.44
14027942,129.36
12907380,6.93
10679148,121.275
13713618,32.34
11731755,234.465
17913027,172.095
11860323,54.285
11894971,189.42
11187506,181.335
13758779,194.04
14239606,4.62
15083097,8.085
12548618,153.615
19985269,70.455
15559115,164.01
14799183,60.06
14932910,25.41
19797460,184.8
18523273,187.11
18626097,93.555
18057763,175.56
10684828,258.72
16779958,129.36
14230977,175.56
14344454,161.7
11050750,247.17
13414467,211.365
11691891,53.13
13568749,9.24
17973811,166.32
14456626,12.705
12653804,151.305
13377470,105.105
18695596,25.41
13361468,60.06
14195854,151.305
15757138,93.555
18558643,41.58
11359886,205.59
10026750,77.385
11616478,35.805
14472159,94.71
12810706,189.42
12342367,40.425
10407006,49.665
17493104,16.17
16065360,207.9
17965001,98.175
10454071,26.565
10407316,64.68
10783304,139.755
10745078,101.64
12293039,168.63
18361156,137.445
11280148,198.66
16324636,61.215
12781381,35.805
10504495,110.88
15281308,125.895
15717463,91.245
19333789,142.065
12561963,16.17
19416338,42.735
17777009,4.62
16407758,93.555
11437286,194.04
11867929,54.285
19274482,105.105
10971872,54.285
18523193,12.705
15222770,87.78
11388698,71.61
18167192,93.555
16376436,24.255
18218792,28.875
16006999,48.51
10098080,194.04
18922370,51.975
13887001,94.71
19910249,3.465
13781321,8.085
11621985,195.195
19741778,12.705
19147723,70.455
10602562,63.525
16557786,135.135
13531243,165.165
11037174,19.635
16429622,130.515
14598018,3.465
19687890,138.6
10679437,4.62
12129584,262.185
19715842,214.83
11171031,75.075
18914851,92.4
16856583,86.625
18524844,180.18
12084103,78.54
12253064,121.275
14294058,32.34
18869437,10.395
12027550,158.235
11519985,166.32
11879530,30.03
18890342,112.035
10666751,10.395
13889180,106.26
10277943,202.125
17372184,9.24
13707141,50.82
12477226,28.875
15973862,140.91
10320322,38.115
15918487,100.485
15452606,235.62
17791415,112.035
14429861,12.705
13929949,202.125
14224782,224.07
13650851,97.02
16082376,34.65
14611732,127.05
16957143,105.105
14333587,60.06
19701266,179.025
17487188,184.8
17271452,121.275
19298349,227.535
15576113,291.06
17081240,154.77
14326264,35.805
19324111,120.12
10935309,24.255
10346831,95.865
10108209,122.43
19711391,77.385
15089150,176.715
19066888,109.725
17861443,55.44
11447184,92.4
14629795,66.99
19964969,243.705
12943060,83.16
18538549,24.255
14117026,127.05
11078868,25.41
16650459,3.465
18551283,197.505
10205471,51.975
12658315,86.625
13970593,161.7
17413500,136.29
18405595,76.23
16713463,145.53
14076216,251.79
10354557,99.33
18626875,35.805
11671969,123.585
13719627,118.965
10808502,53.13
18244985,226.38
10848574,51.975
10204638,125.895
15604311,34.65
16231616,295.68
12685860,130.515
18066882,17.325
18581701,35.805
14903042,87.78
13220276,187.11
14425401,168.63
12642027,133.98
19570538,45.045
10681639,78.54
14699748,203.28
17795547,16.17
19374616,202.125
16647083,200.97
17244118,39.27
19149260,31.185
14898133,8.085
11387224,60.06
12954041,143.22
19600305,125.895
17810855,36.96
19251887,188.265
13049157,72.765
13092026,34.65
15529573,192.885
11826065,32.34
11277029,76.23
19287759,190.575
10434174,25.41
12348988,53.13
17807335,32.34
10493760,130.515
12559026,17.325
13705532,94.71
14257916,243.705
17774574,136.29
18346211,211.365
10218344,10.395
18440252,77.385
14812574,79.695
12318905,70.455
16615240,159.39
17003467,19.635
13938842,45.045
19912651,6.93
19790099,110.88
17883897,82.005
18689960,177.87
17625916,176.715
18517008,50.82
19275069,6.93
19927461,69.3
12604799,34.65
18405143,53.13
18688019,205.59
12695262,47.355
13228796,183.645
17070353,21.945
14285377,83.16
16771670,55.44
14061500,195.195
11346458,127.05
19032972,128.205
10527969,185.955
18278194,6.93
18351725,20.79
11383161,127.05
17178819,173.25
19499822,190.575
19417282,107.415
11606421,33.495
19754500,9.24
14307694,219.45
13958299,168.63
15525873,42.735
14964241,27.72
19518777,27.72
16027618,15.015
17488683,188.265
15384983,45.045
16626353,2.31
15031392,185.955
17157156,77.385
18454162,8.085
11585623,97.02
19553846,115.5
18199020,50.82
10968504,128.205
12948429,4.62
15385293,179.025
16778398,191.73
13952138,204.435
11418173,93.555
18229508,93.555
11001051,13.86
19791571,54.285
18900736,214.83
16267891,127.05
17874805,13.86
12766571,55.44
11429199,236.775
11764516,48.51
15459106,196.35
11731165,206.745
18042708,41.58
14226375,202.125
10313125,221.76
10210251,157.08
13510781,94.71
12061462,17.325
11348433,139.755
17958322,131.67
13982400,58.905
14050303,64.68
12194902,30.03
13839510,138.6
10922280,129.36
10420513,187.11
13800453,158.235
15194331,95.865
15560359,42.735
13917424,65.835
11796211,151.305
10998314,28.875
11022378,28.875
13064141,165.165
14781112,66.99
13020317,155.925
13431564,92.4
11509786,203.28
12122483,51.975
15166142,176.715
16108423,87.78
11968898,48.51
18707831,19.635
10354587,83.16
14869660,94.71
14569822,184.8
13560718,83.16
15837100,112.035
17761520,65.835
16203973,19.635
10300085,18.48
18947699,28.875
18888891,8.085
15685526,250.635
15473013,254.1
18986921,9.24
18459589,19.635
18664101,175.56
18935847,58.905
10020479,233.31
17489851,23.1
12405000,9.24
11962088,48.51
17588263,219.45
11874273,139.755
10293839,8.085
13926344,173.25
17254889,120.12
14816139,35.805
15387103,84.315
12966327,125.895
13175113,231
18086810,228.69
16959072,127.05
18217363,122.43
12398290,150.15
17332980,87.78
10784419,107.415
10519770,176.715
15229533,142.065
19802142,33.495
13757013,23.1
10029469,128.205
12464192,75.075
15761153,233.31
13851670,97.02
17012358,1.155
10490363,114.345
16491591,15.015
13071739,27.72
18877726,204.435
15829157,76.23
12990661,8.085
14218053,69.3
17064853,21.945
16507757,97.02
16665810,3.465
11854776,228.69
18099818,116.655
19912939,181.335
18780935,79.695
16153573,26.565
14101224,87.78
11184453,11.55
11034081,26.565
12365290,254.1
10717701,127.05
14306958,39.27
17330663,26.565
17094222,194.04
16212796,151.305
13570908,91.245
13235806,34.65
11280049,243.705
17377957,30.03
15418365,26.565
15190143,11.55
15399370,72.765
11057744,86.625
16396739,180.18
19306123,33.495
18884618,20.79
16991462,55.44
10484869,75.075
19118933,207.9
13749930,128.205
16161995,152.46
17596558,115.5
15199684,164.01
13433462,61.215
18136279,71.61
11064803,212.52
16430252,84.315
17021129,205.59
11953032,103.95
16539642,62.37
11974096,83.16
16137715,77.385
16393841,276.045
16250882,98.175
16306567,148.995
19081216,279.51
13614624,13.86
12277432,110.88
16677705,173.25
18167689,102.795
15596873,18.48
13200711,10.395
16735883,60.06
12485114,46.2
18891334,10.395
16642924,130.515
11715600,118.965
10497479,185.955
13492224,135.135
11665512,213.675
14749158,200.97
12891883,24.255
19508115,136.29
14889237,144.375
17955366,18.48
17714995,83.16
19284986,84.315
13566849,161.7
10451792,107.415
16899875,127.05
18510945,91.245
14767779,196.35
16330345,87.78
15718607,217.14
16841729,68.145
10199610,69.3
17070071,42.735
13223862,92.4
14175796,51.975
18423795,28.875
10944343,19.635
14496329,95.865
12594630,105.105
13986856,28.875
17161697,147.84
11940761,11.55
18265751,162.855
13310511,165.165
13364765,255.255
13034851,49.665
10811092,243.705
18921304,24.255
16192447,121.275
14056281,130.515
15061225,124.74
13667533,98.175
19380876,73.92
13073285,36.96
15529998,45.045
19644436,10.395
14988744,86.625
13006321,55.44
11055225,103.95
16170652,306.075
12309121,56.595
11653070,43.89
15379395,172.095
10091465,144.375
19669217,153.615
19206087,102.795
18684812,117.81
10953676,21.945
16630436,55.44
14333424,257.565
18522331,192.885
11550336,28.875
14657744,35.805
19933420,92.4
17670321,54.285
11570706,184.8
17898833,65.835
13646799,19.635
19750359,33.495
10088974,110.88
10833946,66.99
12442756,173.25
13798251,131.67
18332679,45.045
17482369,113.19
18922964,172.095
12529768,155.925
17285679,102.795
18858634,64.68
19823155,118.965
13473399,33.495
19751742,53.13
16451525,110.88
11182952,46.2
15977838,8.085
11417259,26.565
17488164,79.695
13857166,103.95
11485371,99.33
15222950,27.72
19755121,150.15
19666541,95.865
14771702,155.925
16398210,61.215
11592925,180.18
17034371,62.37
15772373,6.93
13607724,222.915
14309852,24.255
13630461,248.325
16885164,49.665
12493640,49.665
18284933,35.805
10608340,23.1
11742492,49.665
13253354,18.48
13794336,16.17
15982368,150.15
13386883,15.015
15527192,85.47
18671205,5.775
19077586,87.78
14675786,137.445
13691051,101.64
19340793,70.455
11049596,128.205
14798042,206.745
11199746,189.42
13616020,194.04
15600044,43.89
12586756,132.825
19486187,105.105
10100047,121.275
15659149,43.89
19455387,136.29
13981062,73.92
13653590,184.8
15941545,71.61
10951752,28.875
13449861,243.705
16674250,101.64
13067072,107.415
17433353,226.38
18609268,169.785
19748157,129.36
10958146,174.405
19833769,55.44
15309891,105.105
16287414,185.955
10706514,210.21
17674162,140.91
13342092,135.135
18346384,122.43
17331187,20.79
16500737,161.7
11269933,73.92
16826583,219.45
17351708,206.745
11513582,85.47
14655535,28.875
14135687,158.235
13674818,3.465
14810381,132.825
19870290,151.305
16869410,227.535
14120544,145.53
13344902,64.68
17876911,21.945
12967550,299.145
14033574,6.93
12463073,71.61
11898845,175.56
15435203,219.45
19437988,109.725
17657824,4.62
17032062,90.09
18375806,243.705
19161622,72.765
10531396,77.385
12486656,131.67
10896246,64.68
10187691,68.145
10858968,248.325
16156252,108.57
19640300,175.56
11416066,41.58
10270228,4.62
16442049,50.82
17024253,57.75
18769310,30.03
11819561,133.98
11885227,76.23
19093434,167.475
18662300,13.86
18609547,173.25
14173949,69.3
16290700,87.78
14312894,17.325
15539631,16.17
14013809,231
19085419,100.485
13080362,218.295
14837578,174.405
14344420,30.03
15383369,176.715
18155848,90.09
14699989,118.965
14756214,20.79
10433921,224.07
14680344,20.79
14425536,220.605
16707041,71.61
15217189,33.495
17072565,78.54
14042465,164.01
16845982,204.435
17981377,87.78
12162135,38.115
14680888,23.1
10803909,62.37
15464961,109.725
18636358,53.13
12492198,38.115
17034126,135.135
10808620,231
15340726,236.775
16761962,183.645
10316019,84.315
19876392,13.86
16347418,160.545
13407549,91.245
14611928,244.86
14415317,8.085
16563309,202.125
13289098,26.565
14905505,8.085
17242233,58.905
14877593,36.96
11272905,93.555
19124933,4.62
13875734,99.33
19341455,205.59
10056790,77.385
19217037,182.49
17303624,211.365
13664308,106.26
19111237,190.575
14185340,123.585
16042856,84.315
15833595,32.34
14748337,145.53
13143604,73.92
12303277,23.1
13631554,118.965
17175806,24.255
14859275,66.99
15429861,84.315
13118311,19.635
13853584,77.385
11009245,158.235
12190406,165.165
19689602,62.37
18300732,13.86
12492743,182.49
14874470,4.62
15957173,71.61
18497253,221.76
17282192,69.3
10728499,221.76
17379089,181.335
16520398,54.285
18135733,19.635
11743674,226.38
17172665,63.525
18711780,138.6
13362491,181.335
18020852,24.255
13805537,45.045
18536286,47.355
12881038,103.95
10531287,15.015
10717758,30.03
18400734,39.27
10186484,32.34
11028752,40.425
16648415,6.93
16980939,57.75
19616006,69.3
14997748,20.79
17573893,62.37
18917977,46.2
19057258,11.55
16194704,135.135
15836080,197.505
10280733,203.28
17456188,152.46
11863051,100.485
16044552,72.765
12906729,46.2
10643480,73.92
11452096,60.06
19608453,41.58
15157306,34.65
14924291,182.49
15126790,210.21
14434937,225.225
11983096,36.96
19436934,189.42
14799787,92.4
16170508,32.34
19830011,35.805
13236637,24.255
16583879,122.43
14707960,108.57
15628837,83.16
18427366,176.715
12229778,181.335
17699499,107.415
18096377,65.835
10753570,16.17
11844039,129.36
19050083,27.72
17373512,41.58
10234951,215.985
18994286,97.02
12356798,265.65
17420315,225.225
16334614,31.185
19105093,39.27
16311850,33.495
14417033,72.765
10990518,177.87
14846070,21.945
15135673,55.44
13149200,150.15
10191695,224.07
18206714,127.05
14675979,125.895
13240724,48.51
12819856,26.565
16547119,11.55
12615928,32.34
15785718,182.49
11627770,221.76
10599351,124.74
19438385,69.3
10861136,13.86
10028049,62.37
17670013,168.63
17492724,32.34
13242928,100.485
17937508,181.335
12486029,128.205
10892729,87.78
13569411,123.585
13840094,127.05
18391534,188.265
11340756,122.43
16314064,103.95
17208089,137.445
11438272,148.995
15425554,43.89
19776549,174.405
10174276,132.825
19713904,192.885
17516170,140.91
16980611,39.27
12529552,80.85
14794863,10.395
13297449,35.805
19512043,34.65
19750901,191.73
13842673,145.53
17843406,80.85
19385688,75.075
16421631,63.525
19253266,79.695
18669158,88.935
10928223,164.01
15930189,147.84
13110646,194.04
17413442,259.875
14879979,40.425
14969508,35.805
15311791,8.085
19716527,84.315
10477080,195.195
12385786,10.395
11300311,58.905
10680585,175.56
10222741,125.895
15241364,101.64
10515749,177.87
13371019,13.86
15820772,221.76
14090060,120.12
10872561,17.325
13629489,152.46
14353162,93.555
12423844,11.55
18505250,130.515
11335374,33.495
11385369,24.255
16542211,120.12
17263400,129.36
16682595,58.905
17634227,153.615
10338403,247.17
10657001,198.66
11688497,115.5
15593888,60.06
16104833,51.975
12047532,172.095
15641395,137.445
10081258,137.445
19477660,76.23
12386338,172.095
17867595,93.555
15269170,19.635
15348271,18.48
19630701,105.105
12748283,94.71
19397915,192.885
11667896,263.34
13203902,62.37
18065741,217.14
12660464,139.755
13089207,4.62
17471625,241.395
18988497,20.79
16528482,85.47
13468507,147.84
16309125,26.565
15276588,72.765
19701489,68.145
11249122,211.365
18642806,183.645
15560785,195.195
14550848,17.325
11503477,51.975
17793407,68.145
12223324,101.64
19542357,11.55
12276044,10.395
15714145,160.545
18979317,203.28
11454330,84.315
10570131,41.58
17510042,26.565
11667209,237.93
15706574,165.165
14518081,4.62
15005359,36.96
16460270,26.565
11262413,28.875
13763629,146.685
15347143,164.01
12751903,196.35
15626568,215.985
15508675,206.745
14554560,54.285
11140711,42.735
18972738,103.95
10052574,211.365
13518939,36.96
18571414,180.18
15387253,18.48
10295966,124.74
10798827,181.335
17122324,160.545
10891870,27.72
19126556,35.805
18203033,106.26
17901625,2.31
13421333,73.92
18998713,47.355
18315762,217.14
11352685,23.1
19264238,73.92
15621286,43.89
19862023,17.325
19427819,195.195
14960806,190.575
12325020,61.215
17128328,16.17
18379705,2.31
18740260,66.99
11890127,56.595
16672612,135.135
10005485,56.595
18283695,177.87
14182152,102.795
10454713,143.22
10233013,21.945
19256894,45.045
15105413,11.55
11831385,64.68
19406860,139.755
13457325,117.81
18381905,3.465
10613982,100.485
19080187,47.355
11593363,226.38
18121357,182.49
18758626,39.27
15433277,138.6
10840798,162.855
10976044,34.65
12017075,77.385
17110501,240.24
13126527,174.405
13379477,90.09
13968503,130.515
15029198,9.24
18466669,64.68
18678057,53.13
11969353,39.27
10065149,35.805
14494762,71.61
10654675,39.27
18368131,60.06
12702791,144.375
16806903,57.75
19369800,114.345
11581939,73.92
16253784,95.865
16130391,10.395
16684929,97.02
18833583,47.355
18927743,184.8
17835572,4.62
11458791,58.905
18078068,63.525
17322258,213.675
13124716,30.03
19767945,159.39
15032342,177.87
12486687,237.93
15167420,180.18
12131294,80.85
12281792,101.64
19009953,85.47
18059787,120.12
18135803,47.355
16014309,48.51
10548379,179.025
15546667,191.73
11910418,47.355
13224621,234.465
10984640,103.95
11836585,2.31
11296917,103.95
16312376,66.99
12934896,133.98
18180107,39.27
11733676,75.075
19825011,185.955
14212432,173.25
10458722,9.24
10146286,179.025
11125155,265.65
14837372,225.225
11160152,173.25
10597620,162.855
18181716,157.08
10403248,76.23
10706378,34.65
12528072,54.285
12794499,144.375
10969709,77.385
18688645,176.715
13390903,185.955
13670141,148.995
18527201,43.89
11186784,25.41
12903517,211.365
15261848,121.275
15119665,8.085
13957815,33.495
18323429,102.795
13246062,79.695
11883663,25.41
13827457,211.365
19031605,64.68
17131190,232.155
13087325,9.24
15291398,105.105
11565892,172.095
16855446,19.635
19381713,31.185
12123004,39.27
11161653,247.17
14725194,48.51
13837437,170.94
18715639,106.26
16515672,168.63
10968618,187.11
14227048,129.36
19927200,122.43
15909353,138.6
18710123,114.345
17159260,128.205
14905628,31.185
17901816,39.27
13728699,110.88
18750279,160.545
19662487,191.73
16109947,5.775
17198156,18.48
19271328,76.23
13267190,192.885
13627118,38.115
18884821,84.315
19626098,207.9
13805612,3.465
13457210,88.935
11491910,10.395
13404491,61.215
16417152,117.81
11413986,154.77
10785168,118.965
19312299,209.055
18544558,191.73
11355616,200.97
13640295,6.93
10682662,109.725
19648443,116.655
13029586,107.415
12291793,212.52
19803133,151.305
18281071,64.68
19304988,153.615
13474816,79.695
12978657,102.795
11060769,94.71
11414626,124.74
19235997,177.87
15799596,65.835
15586758,142.065
18640510,87.78
16781294,72.765
16572386,177.87
17788845,28.875
12113470,65.835
10295845,107.415
16654966,150.15
16407445,133.98
15141915,62.37
13842156,79.695
12289910,140.91
18855641,125.895
15816958,93.555
17043208,154.77
11651821,71.61
15873077,5.775
16582556,143.22
18357946,120.12
11450464,13.86
19919092,285.285
13407292,34.65
11481749,87.78
14491797,107.415
12214426,15.015
10445536,105.105
14164390,184.8
12359689,6.93
12474268,38.115
17429172,150.15
